"Index","X3M","X6M","X1Y","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X11Y","X12Y","X13Y","X14Y","X15Y","X16Y","X17Y","X18Y","X19Y","X20Y","X21Y","X22Y","X23Y","X24Y","X25Y","X26Y","X27Y","X28Y","X29Y","X30Y"
"2017-02-06",-0.733121,-0.74272,-0.768145,-0.777772,-0.701145,-0.558481,-0.382422,-0.198397,-0.021897,0.139363,0.28266,0.40808,0.517082,0.611643,0.693806,0.765461,0.828259,0.8836,0.932652,0.976376,1.015567,1.050876,1.082844,1.111917,1.138468,1.162811,1.185207,1.205882,1.225027,1.242804,1.259355,1.274803
"2017-02-13",-0.76516,-0.771757,-0.793563,-0.802043,-0.72728,-0.586006,-0.409647,-0.223617,-0.043859,0.121388,0.268969,0.398666,0.511749,0.610098,0.695716,0.770492,0.836094,0.89395,0.945257,0.991009,1.032027,1.068989,1.102457,1.132896,1.160696,1.186184,1.209636,1.231285,1.251331,1.269945,1.287276,1.303452
"2017-02-20",-0.79413,-0.806848,-0.833805,-0.840094,-0.76015,-0.615435,-0.437524,-0.251071,-0.071371,0.09371,0.241182,0.370873,0.484046,0.582556,0.668377,0.743376,0.809206,0.867285,0.918804,0.964754,1.005955,1.043086,1.076709,1.10729,1.135222,1.16083,1.184393,1.206145,1.226286,1.244989,1.262403,1.278656
"2017-02-27",-0.88144,-0.883588,-0.902865,-0.917714,-0.852365,-0.719141,-0.549081,-0.368071,-0.192504,-0.030895,0.113455,0.240257,0.350743,0.446767,0.530308,0.60323,0.667178,0.723556,0.773541,0.818105,0.858054,0.894049,0.926639,0.95628,0.98335,1.008167,1.031002,1.052082,1.0716,1.089725,1.1066,1.12235
"2017-03-06",-0.864779,-0.86279,-0.863521,-0.834253,-0.738697,-0.590847,-0.415888,-0.234506,-0.059968,0.100696,0.244702,0.371804,0.483097,0.580257,0.665112,0.73941,0.804725,0.862414,0.91363,0.959336,1.000337,1.037297,1.070773,1.101224,1.129039,1.154543,1.178009,1.199673,1.219733,1.238361,1.255705,1.271893
"2017-03-13",-0.911518,-0.906138,-0.891805,-0.818361,-0.679556,-0.4983,-0.300759,-0.10576,0.075876,0.239278,0.383305,0.508858,0.617783,0.712228,0.794298,0.865896,0.928671,0.984014,1.033084,1.076836,1.116059,1.151403,1.183405,1.212512,1.239095,1.263467,1.285892,1.306594,1.325762,1.343562,1.360134,1.375602
"2017-03-20",-0.83255,-0.827726,-0.820857,-0.770921,-0.653407,-0.487537,-0.30048,-0.11273,0.06361,0.222875,0.363479,0.486089,0.592429,0.684579,0.764603,0.834375,0.895518,0.949401,0.99716,1.039734,1.077895,1.112277,1.143406,1.171717,1.197573,1.221277,1.243088,1.263221,1.281864,1.299175,1.315293,1.330337
"2017-03-27",-0.822038,-0.808216,-0.783802,-0.714924,-0.602179,-0.455107,-0.291321,-0.125592,0.032437,0.177603,0.307881,0.423181,0.524463,0.613163,0.690848,0.759031,0.819084,0.872207,0.919423,0.961596,0.99945,1.033589,1.064519,1.092661,1.118369,1.141944,1.163638,1.183665,1.202211,1.219433,1.235468,1.250434
"2017-04-03",-0.749373,-0.757651,-0.780192,-0.787373,-0.713526,-0.576415,-0.406373,-0.227586,-0.055129,0.10325,0.244617,0.368814,0.477082,0.571236,0.653198,0.724779,0.787578,0.842962,0.892077,0.935874,0.975139,1.010522,1.042559,1.071698,1.098311,1.12271,1.14516,1.165884,1.185073,1.202893,1.219483,1.234968
"2017-04-10",-0.79503,-0.79743,-0.816822,-0.832678,-0.770791,-0.643159,-0.479886,-0.306031,-0.137432,0.017706,0.156216,0.277838,0.383772,0.475809,0.555862,0.625724,0.68698,0.740979,0.78885,0.831528,0.869783,0.904252,0.935459,0.963841,0.989762,1.013527,1.035392,1.055576,1.074266,1.091621,1.10778,1.122861
"2017-04-13",-0.789337,-0.802729,-0.834835,-0.857224,-0.794325,-0.666025,-0.504048,-0.333126,-0.168394,-0.01747,0.116865,0.234562,0.336916,0.425745,0.502946,0.570283,0.629302,0.681316,0.727419,0.768517,0.805352,0.83854,0.868588,0.895914,0.92087,0.94375,0.964801,0.984234,1.002228,1.018937,1.034494,1.049014
"2017-04-24",-0.762043,-0.753309,-0.742047,-0.699276,-0.604437,-0.467241,-0.308221,-0.144676,0.012184,0.156395,0.285615,0.399682,0.499591,0.586845,0.663073,0.729838,0.788543,0.840405,0.886453,0.927552,0.964422,0.997661,1.027766,1.055153,1.080169,1.103106,1.124212,1.143696,1.161738,1.178492,1.19409,1.208649
"2017-04-28",-0.784284,-0.775843,-0.767143,-0.73208,-0.643291,-0.50862,-0.34888,-0.182291,-0.020994,0.12832,0.262806,0.381992,0.486702,0.578361,0.658578,0.72893,0.790849,0.845588,0.894216,0.937633,0.976592,1.011721,1.043541,1.07249,1.098935,1.123183,1.145495,1.166093,1.185167,1.202879,1.219371,1.234763
"2017-05-08",-0.735805,-0.733409,-0.729529,-0.689148,-0.589254,-0.444391,-0.276966,-0.105053,0.059784,0.211415,0.347419,0.467617,0.573022,0.665177,0.745764,0.816404,0.878556,0.933489,0.982283,1.025846,1.064933,1.100176,1.1321,1.161143,1.187673,1.212,1.234384,1.255049,1.274185,1.291954,1.308498,1.32394
"2017-05-15",-0.753978,-0.741099,-0.723831,-0.674869,-0.576676,-0.435572,-0.270906,-0.100016,0.065355,0.218634,0.356962,0.479816,0.587969,0.682813,0.765947,0.838948,0.903262,0.960162,1.010739,1.055915,1.096465,1.133036,1.166168,1.196314,1.223853,1.249107,1.272345,1.293798,1.313664,1.332112,1.349288,1.36532
"2017-05-22",-0.708774,-0.707459,-0.706539,-0.675465,-0.586841,-0.451951,-0.291447,-0.123049,0.041241,0.194551,0.333717,0.457936,0.567759,0.66441,0.749372,0.82415,0.89015,0.948621,1.000649,1.047157,1.088925,1.12661,1.16076,1.191839,1.220235,1.246275,1.270239,1.292364,1.312852,1.331878,1.349593,1.366127
"2017-05-29",-0.725873,-0.726836,-0.735765,-0.728979,-0.65824,-0.532879,-0.376094,-0.208327,-0.043444,0.110664,0.25038,0.374773,0.484417,0.580621,0.664958,0.73901,0.80424,0.861939,0.913217,0.959012,1.000112,1.037175,1.07075,1.101297,1.129202,1.15479,1.178335,1.200072,1.2202,1.238892,1.256294,1.272537
"2017-06-05",-0.726868,-0.728305,-0.737524,-0.731555,-0.663076,-0.540523,-0.386063,-0.219632,-0.055025,0.099695,0.24066,0.3667,0.478193,0.576307,0.662521,0.738363,0.805265,0.864508,0.917199,0.964284,1.00656,1.044694,1.079246,1.110688,1.139412,1.165753,1.189992,1.21237,1.233092,1.252336,1.270253,1.286975
"2017-06-12",-0.729587,-0.737512,-0.754032,-0.751538,-0.682597,-0.560162,-0.407059,-0.242817,-0.080728,0.071501,0.210193,0.334246,0.444047,0.540732,0.625745,0.700571,0.766609,0.825108,0.877155,0.923674,0.965449,1.003136,1.037288,1.068365,1.096759,1.122797,1.146759,1.168881,1.189366,1.208389,1.226101,1.242633
"2017-06-19",-0.699583,-0.693404,-0.689756,-0.66968,-0.600462,-0.485273,-0.341716,-0.186819,-0.03287,0.112666,0.246017,0.365865,0.472359,0.56643,0.649349,0.722475,0.787107,0.844426,0.895463,0.941109,0.982116,1.019122,1.052664,1.083191,1.111084,1.136666,1.160208,1.181943,1.202071,1.220762,1.238166,1.254409
"2017-06-26",-0.70312,-0.694224,-0.684275,-0.655762,-0.587296,-0.479764,-0.347137,-0.203733,-0.060315,0.076288,0.202407,0.316562,0.418643,0.50931,0.589598,0.66067,0.723676,0.779684,0.829646,0.874391,0.91463,0.95097,0.983925,1.01393,1.041354,1.066509,1.089662,1.11104,1.130838,1.149224,1.166344,1.182323
"2017-07-03",-0.687006,-0.679516,-0.664346,-0.606365,-0.499746,-0.356224,-0.194049,-0.028349,0.130873,0.278083,0.410928,0.529051,0.633219,0.724739,0.8051,0.875775,0.938121,0.993337,1.042457,1.086359,1.125783,1.161349,1.193579,1.222909,1.249706,1.274281,1.296896,1.317774,1.337108,1.355063,1.37178,1.387382
"2017-07-10",-0.658042,-0.661586,-0.663471,-0.616812,-0.498558,-0.332943,-0.14727,0.038688,0.213365,0.371335,0.511049,0.633116,0.739175,0.831223,0.911261,0.981114,1.042375,1.096392,1.14429,1.186999,1.225289,1.259792,1.291033,1.319447,1.345399,1.369191,1.391083,1.411292,1.430004,1.447381,1.463559,1.478659
"2017-07-17",-0.685947,-0.692639,-0.692422,-0.632391,-0.506247,-0.340679,-0.15962,0.020367,0.189596,0.343404,0.480348,0.600842,0.706235,0.798248,0.878655,0.949114,1.011104,1.065895,1.114568,1.158026,1.197024,1.232189,1.264044,1.293025,1.3195,1.343777,1.366115,1.386738,1.405835,1.423569,1.44008,1.45549
"2017-07-24",-0.680757,-0.690834,-0.698285,-0.655685,-0.546665,-0.39533,-0.22462,-0.051194,0.114627,0.267392,0.404925,0.527043,0.634651,0.729159,0.812136,0.885116,0.949504,1.006538,1.057283,1.102644,1.143382,1.180139,1.213449,1.243764,1.271463,1.296864,1.320241,1.341823,1.361809,1.380368,1.397649,1.413778
"2017-07-31",-0.710362,-0.710414,-0.709923,-0.667788,-0.556829,-0.396612,-0.213489,-0.027649,0.148594,0.309121,0.451868,0.577101,0.686251,0.781206,0.863915,0.936192,0.999637,1.055615,1.105275,1.149569,1.189288,1.225084,1.257499,1.286983,1.313911,1.338601,1.361318,1.38229,1.401708,1.419741,1.43653,1.452199
"2017-08-07",-0.702077,-0.703877,-0.707318,-0.675331,-0.576548,-0.428742,-0.257017,-0.080995,0.087102,0.241006,0.378409,0.499327,0.604969,0.697042,0.777351,0.847604,0.909318,0.9638,1.012151,1.05529,1.093979,1.128852,1.160434,1.189161,1.2154,1.239458,1.261594,1.282029,1.300951,1.318523,1.334883,1.350152
"2017-08-14",-0.713605,-0.722289,-0.733191,-0.705532,-0.608933,-0.464644,-0.297297,-0.125556,0.03895,0.190155,0.325705,0.445465,0.550469,0.642266,0.722539,0.792904,0.854814,0.909536,0.958143,1.001538,1.040476,1.075584,1.107386,1.136319,1.162748,1.186982,1.209281,1.229867,1.248929,1.266631,1.283112,1.298495
"2017-08-21",-0.716846,-0.723602,-0.731747,-0.702094,-0.606539,-0.464763,-0.300409,-0.13161,0.030249,0.179175,0.312809,0.430972,0.534646,0.625331,0.704666,0.774233,0.835457,0.889582,0.937666,0.980599,1.019125,1.053864,1.085332,1.113962,1.140114,1.164095,1.186161,1.206532,1.225396,1.242913,1.259223,1.274445
"2017-08-28",-0.727317,-0.73873,-0.753966,-0.733282,-0.642848,-0.503603,-0.339692,-0.16968,-0.005414,0.146681,0.283883,0.405743,0.513057,0.607211,0.68978,0.76232,0.826255,0.882839,0.933149,0.978097,1.018447,1.054843,1.087819,1.117824,1.145236,1.170374,1.193505,1.214861,1.234637,1.253001,1.270099,1.286058
"2017-09-04",-0.750518,-0.753464,-0.760967,-0.741305,-0.65569,-0.518453,-0.353532,-0.180736,-0.013038,0.142434,0.282625,0.406978,0.516307,0.612063,0.695905,0.769461,0.834216,0.891472,0.942344,0.987768,1.028531,1.065287,1.098582,1.128874,1.156546,1.181919,1.205266,1.22682,1.246779,1.265314,1.28257,1.298676
"2017-09-11",-0.765288,-0.769474,-0.778495,-0.760467,-0.676486,-0.541253,-0.378463,-0.207668,-0.041702,0.11235,0.251414,0.374887,0.483534,0.578761,0.662186,0.735409,0.799895,0.856928,0.907611,0.952874,0.993496,1.030128,1.063312,1.093505,1.121085,1.146376,1.169648,1.191132,1.211027,1.229501,1.246702,1.262756
"2017-09-18",-0.758872,-0.756151,-0.749184,-0.699523,-0.591109,-0.439402,-0.266212,-0.089032,0.080866,0.237422,0.378179,0.502892,0.612517,0.708562,0.792699,0.866557,0.931612,0.989162,1.040313,1.086001,1.127009,1.163993,1.197499,1.227986,1.255836,1.281375,1.304875,1.326571,1.346661,1.365317,1.382687,1.3989
"2017-09-25",-0.770145,-0.755054,-0.733234,-0.677888,-0.577982,-0.438307,-0.276426,-0.108502,0.054298,0.205589,0.342496,0.4644,0.571957,0.666458,0.749418,0.822354,0.886672,0.943615,0.994256,1.039507,1.080134,1.116782,1.149988,1.180203,1.207808,1.233122,1.256417,1.277923,1.297838,1.316331,1.33355,1.349621
"2017-10-02",-0.761066,-0.762563,-0.761406,-0.715533,-0.605252,-0.450073,-0.27391,-0.095027,0.075249,0.231108,0.370423,0.493246,0.600765,0.694647,0.776672,0.848523,0.911712,0.967543,1.017124,1.06138,1.101086,1.136884,1.169309,1.198806,1.225751,1.250457,1.27319,1.294177,1.313611,1.331657,1.348459,1.364142
"2017-10-09",-0.718566,-0.73449,-0.748262,-0.706331,-0.5922,-0.435377,-0.260477,-0.08437,0.082897,0.236237,0.373787,0.495594,0.602717,0.696665,0.779066,0.851486,0.915347,0.971893,1.022192,1.067146,1.107515,1.143935,1.176939,1.206974,1.234416,1.259582,1.282741,1.304123,1.323923,1.34231,1.35943,1.375409
"2017-10-16",-0.785916,-0.789599,-0.790239,-0.74624,-0.640529,-0.491918,-0.322253,-0.148456,0.018615,0.173055,0.312385,0.436246,0.545457,0.641399,0.72564,0.799728,0.865085,0.92297,0.974466,1.020492,1.061825,1.099114,1.132906,1.163658,1.191754,1.21752,1.241231,1.263123,1.283394,1.30222,1.319747,1.336107
"2017-10-23",-0.779693,-0.783818,-0.782637,-0.730015,-0.614891,-0.458703,-0.283693,-0.106432,0.062727,0.218327,0.358222,0.482286,0.591491,0.687312,0.771376,0.845264,0.91042,0.968109,1.019421,1.065278,1.106455,1.143601,1.177263,1.207895,1.235881,1.261547,1.285165,1.306971,1.327163,1.345914,1.363373,1.379668
"2017-10-30",-0.79766,-0.802297,-0.803173,-0.757491,-0.650424,-0.501143,-0.330873,-0.156051,0.012645,0.169265,0.311182,0.437866,0.549981,0.648794,0.735792,0.812476,0.880245,0.94035,0.993878,1.041761,1.084786,1.12362,1.158823,1.190865,1.220146,1.247001,1.271716,1.294535,1.315668,1.335292,1.353564,1.370619
"2017-11-06",-0.782763,-0.782912,-0.781843,-0.745508,-0.651387,-0.512862,-0.350421,-0.181166,-0.01658,0.136794,0.275966,0.400209,0.510095,0.606848,0.69194,0.766866,0.833019,0.891644,0.94382,0.990468,1.032368,1.070174,1.104438,1.135621,1.164113,1.190242,1.214288,1.236488,1.257047,1.276138,1.293914,1.310505
"2017-11-13",-0.769007,-0.777139,-0.783052,-0.740762,-0.631361,-0.477426,-0.302345,-0.1236,0.047801,0.205969,0.348492,0.475092,0.58666,0.684641,0.770656,0.846295,0.913017,0.972109,1.024678,1.071663,1.113858,1.151926,1.186423,1.217817,1.2465,1.272804,1.297011,1.319359,1.340055,1.359273,1.377167,1.393869
"2017-11-20",-0.759117,-0.769219,-0.777944,-0.740238,-0.636466,-0.489337,-0.321495,-0.149751,0.015294,0.167912,0.305703,0.428315,0.536539,0.63171,0.715352,0.788972,0.853961,0.911551,0.962805,1.008632,1.049795,1.086939,1.120603,1.151242,1.179237,1.204911,1.228538,1.250353,1.270554,1.289313,1.30678,1.323083
"2017-11-27",-0.787429,-0.773999,-0.757876,-0.71289,-0.616717,-0.476169,-0.312116,-0.142796,0.019837,0.169391,0.30334,0.421492,0.524889,0.615108,0.693864,0.762796,0.823373,0.876864,0.924342,0.966707,1.004705,1.038956,1.069976,1.098192,1.123965,1.147595,1.169338,1.18941,1.207996,1.225255,1.241325,1.256323
"2017-12-04",-0.800429,-0.797714,-0.785179,-0.721549,-0.609184,-0.464312,-0.304429,-0.142954,0.01148,0.15415,0.283074,0.397994,0.499633,0.589191,0.668045,0.73756,0.799007,0.853516,0.90207,0.94551,0.984549,1.019789,1.051736,1.080817,1.107392,1.131767,1.1542,1.174913,1.194094,1.211907,1.228493,1.243974
"2017-12-11",-0.840533,-0.833401,-0.815269,-0.74788,-0.635873,-0.492429,-0.33403,-0.173842,-0.020491,0.121249,0.249348,0.36352,0.464471,0.553395,0.631662,0.700638,0.76159,0.815647,0.863788,0.906852,0.945547,0.980473,1.012133,1.040952,1.067287,1.09144,1.113669,1.134192,1.153198,1.170849,1.187283,1.202622
"2017-12-18",-0.865711,-0.853215,-0.820556,-0.724026,-0.593893,-0.444158,-0.287636,-0.133703,0.011738,0.145537,0.266476,0.374565,0.470529,0.555443,0.630517,0.696952,0.755871,0.808284,0.855077,0.897019,0.934765,0.968875,0.999824,1.028013,1.053786,1.077432,1.0992,1.119302,1.137919,1.15521,1.171311,1.186339
"2017-12-22",-0.826033,-0.813788,-0.777337,-0.664987,-0.5174,-0.353124,-0.185911,-0.024712,0.125365,0.261937,0.384398,0.493208,0.5894,0.674254,0.749109,0.815247,0.873837,0.925918,0.972392,1.014033,1.0515,1.085353,1.116065,1.144038,1.169612,1.193075,1.214674,1.234619,1.253093,1.270249,1.286225,1.301137
"2017-12-29",-0.780057,-0.769592,-0.737874,-0.635217,-0.494164,-0.332811,-0.165891,-0.00346,0.148531,0.287169,0.411562,0.522043,0.619614,0.705575,0.781302,0.848121,0.907245,0.959744,1.00655,1.048458,1.086143,1.120177,1.151043,1.179148,1.204837,1.228403,1.250094,1.270123,1.288673,1.3059,1.32194,1.336912
"2018-01-08",-0.646781,-0.664524,-0.675209,-0.620244,-0.499954,-0.346989,-0.182959,-0.021089,0.131257,0.270563,0.395694,0.506896,0.605141,0.691724,0.768025,0.835372,0.894981,0.947927,0.995143,1.037427,1.075458,1.10981,1.140968,1.169342,1.195278,1.219072,1.240974,1.261199,1.27993,1.297326,1.313524,1.328643
"2018-01-15",-0.634617,-0.653828,-0.659004,-0.577806,-0.42979,-0.256055,-0.079295,0.088728,0.242621,0.380583,0.502753,0.610234,0.704534,0.787256,0.859938,0.923977,0.980604,1.030881,1.075712,1.115865,1.151987,1.184623,1.214231,1.2412,1.265858,1.288482,1.30931,1.328545,1.346361,1.362908,1.378316,1.392698
"2018-01-22",-0.613603,-0.642884,-0.66185,-0.59158,-0.443124,-0.264819,-0.082786,0.089777,0.24703,0.387182,0.51056,0.618495,0.712711,0.794985,0.866992,0.930227,0.985989,1.035386,1.079354,1.118677,1.154012,1.185909,1.214828,1.241155,1.265217,1.287288,1.307603,1.32636,1.343732,1.359866,1.374888,1.388909
"2018-01-29",-0.599603,-0.620167,-0.618942,-0.507576,-0.326928,-0.128674,0.062178,0.234977,0.386522,0.517238,0.629131,0.724711,0.806483,0.876708,0.937334,0.98999,1.036016,1.076509,1.11236,1.144293,1.1729,1.198664,1.221983,1.243186,1.262548,1.280296,1.296624,1.311695,1.325651,1.338608,1.350673,1.361932
"2018-02-05",-0.641714,-0.663512,-0.662064,-0.543226,-0.350577,-0.139206,0.064174,0.248173,0.409371,0.548241,0.666945,0.768196,0.854691,0.928866,0.992817,1.048294,1.096736,1.139315,1.176983,1.210515,1.240538,1.267567,1.292024,1.314256,1.334552,1.353155,1.370268,1.386062,1.400686,1.414264,1.426905,1.438703
"2018-02-12",-0.632235,-0.663503,-0.673638,-0.559283,-0.359377,-0.137585,0.075543,0.26721,0.433755,0.575912,0.696266,0.797957,0.88405,0.957274,1.019939,1.07395,1.120854,1.161893,1.198063,1.230165,1.258839,1.284606,1.307887,1.329028,1.348312,1.365977,1.382219,1.397205,1.411077,1.423955,1.435942,1.447129
"2018-02-19",-0.636297,-0.662157,-0.665947,-0.549556,-0.353412,-0.136149,0.073594,0.263486,0.429718,0.572682,0.694606,0.798327,0.886684,0.962244,1.027214,1.083436,1.132419,1.175391,1.213345,1.247085,1.27726,1.304402,1.328943,1.35124,1.371586,1.390229,1.407374,1.423195,1.437842,1.45144,1.464098,1.475912
"2018-02-26",-0.644161,-0.670179,-0.676937,-0.57259,-0.391231,-0.188146,0.009359,0.189267,0.347631,0.484522,0.601818,0.702036,0.787744,0.861296,0.924733,0.979771,1.027829,1.070066,1.107427,1.140678,1.170445,1.197239,1.221479,1.243511,1.263623,1.282055,1.29901,1.314658,1.329144,1.342595,1.355118,1.366804
"2018-03-05",-0.679742,-0.697087,-0.692454,-0.580353,-0.400697,-0.202024,-0.00871,0.168268,0.325119,0.46172,0.579647,0.681125,0.76848,0.843884,0.909249,0.966205,1.016116,1.06011,1.099116,1.133895,1.165076,1.193172,1.218612,1.24175,1.262881,1.282254,1.300078,1.316531,1.331766,1.345913,1.359084,1.371377
"2018-03-12",-0.669333,-0.689867,-0.689366,-0.580002,-0.399812,-0.19988,-0.005622,0.17167,0.328216,0.464021,0.580815,0.680959,0.766885,0.84084,0.904789,0.960392,1.009032,1.051844,1.089758,1.123533,1.153791,1.181042,1.205706,1.228131,1.248606,1.267374,1.28464,1.300576,1.315331,1.329032,1.341787,1.353692
"2018-03-19",-0.674003,-0.692884,-0.691335,-0.585488,-0.412134,-0.219647,-0.032243,0.139215,0.291002,0.423018,0.536832,0.634644,0.718742,0.791258,0.854061,0.908742,0.956629,0.998817,1.036206,1.069533,1.099404,1.126315,1.150679,1.172834,1.193067,1.211615,1.22868,1.244432,1.259017,1.27256,1.285169,1.296937
"2018-03-26",-0.680526,-0.698578,-0.697686,-0.598379,-0.433841,-0.249683,-0.069122,0.097142,0.245206,0.37468,0.486845,0.583654,0.667201,0.739471,0.802229,0.856992,0.905037,0.947424,0.985032,1.018584,1.048676,1.075801,1.100367,1.122713,1.143123,1.161838,1.179057,1.194953,1.209672,1.22334,1.236066,1.247943
"2018-03-29",-0.673578,-0.693472,-0.697544,-0.609956,-0.456037,-0.279788,-0.104291,0.059318,0.206548,0.336458,0.449883,0.548439,0.633981,0.708333,0.773156,0.829905,0.879822,0.923953,0.963171,0.998203,1.029653,1.058022,1.083728,1.107121,1.128495,1.148096,1.166134,1.182787,1.198209,1.212531,1.225865,1.238311
"2018-04-09",-0.65734,-0.6738,-0.673529,-0.583682,-0.431607,-0.258401,-0.085842,0.075423,0.221002,0.349884,0.462779,0.561172,0.646808,0.721422,0.786609,0.843777,0.894136,0.938711,0.978362,1.013808,1.045648,1.074382,1.100428,1.124137,1.145803,1.165676,1.183966,1.200853,1.216493,1.231017,1.24454,1.257163
"2018-04-16",-0.663639,-0.677843,-0.673924,-0.579218,-0.424227,-0.249129,-0.075215,0.087116,0.233596,0.363275,0.476889,0.575937,0.66217,0.737328,0.803011,0.860628,0.911394,0.956338,0.996323,1.032072,1.064187,1.093172,1.119447,1.143365,1.165224,1.185273,1.203725,1.220764,1.236543,1.251196,1.264841,1.277576
"2018-04-23",-0.637745,-0.655845,-0.653983,-0.549813,-0.378422,-0.1869,0.000709,0.173305,0.326842,0.460929,0.576926,0.676887,0.763019,0.837409,0.901912,0.958119,1.00737,1.050773,1.089246,1.123542,1.15428,1.181973,1.207042,1.229838,1.250654,1.269735,1.28729,1.303493,1.318495,1.332425,1.345394,1.357498
"2018-04-30",-0.627743,-0.651352,-0.65942,-0.570984,-0.410573,-0.226333,-0.04329,0.126648,0.27882,0.412387,0.528393,0.628679,0.715309,0.79028,0.855389,0.912195,0.962016,1.005954,1.044921,1.079672,1.110826,1.1389,1.164316,1.187431,1.208539,1.22789,1.245692,1.262125,1.277339,1.291467,1.304619,1.316894
"2018-05-07",-0.618093,-0.643115,-0.655199,-0.576956,-0.426713,-0.251043,-0.074577,0.090654,0.239664,0.371264,0.486178,0.585991,0.672565,0.747751,0.813242,0.870523,0.920864,0.965334,1.004827,1.040082,1.071716,1.100239,1.126076,1.149582,1.171053,1.19074,1.208855,1.225577,1.241062,1.255441,1.268828,1.281323
"2018-05-14",-0.614322,-0.637009,-0.642374,-0.547099,-0.38012,-0.190683,-0.004027,0.168114,0.321372,0.455209,0.570923,0.670558,0.756325,0.830325,0.894426,0.950233,0.999091,1.042118,1.080233,1.114193,1.144618,1.172018,1.196815,1.219359,1.239942,1.258807,1.276161,1.292177,1.307006,1.320775,1.333592,1.345555
"2018-05-21",-0.613691,-0.644702,-0.664673,-0.590929,-0.436816,-0.253746,-0.068929,0.104323,0.260473,0.398162,0.518146,0.622119,0.712086,0.790036,0.857784,0.916919,0.968796,1.014552,1.055131,1.091316,1.123754,1.152979,1.179437,1.203495,1.225463,1.245599,1.264124,1.281221,1.297051,1.311749,1.325433,1.338203
"2018-05-28",-0.622831,-0.670117,-0.719471,-0.692574,-0.571658,-0.41116,-0.241075,-0.076995,0.073797,0.208667,0.327464,0.431265,0.52166,0.600365,0.669025,0.729124,0.781954,0.828617,0.870044,0.90701,0.940163,0.97004,0.997092,1.021692,1.044155,1.064745,1.083686,1.101168,1.117352,1.132379,1.146368,1.159423
"2018-06-04",-0.596974,-0.637189,-0.674684,-0.63184,-0.502913,-0.339875,-0.170815,-0.009935,0.136455,0.266373,0.380089,0.478934,0.564645,0.639007,0.703691,0.760177,0.809738,0.853451,0.892213,0.926771,0.957744,0.985643,1.010894,1.033851,1.05481,1.074018,1.091687,1.107993,1.123089,1.137104,1.150151,1.162328
"2018-06-11",-0.619925,-0.6572,-0.686678,-0.623422,-0.473254,-0.291216,-0.106508,0.066563,0.222037,0.358453,0.476618,0.578347,0.665776,0.741017,0.805987,0.862355,0.911532,0.954692,0.992806,1.026667,1.056928,1.084122,1.108688,1.130989,1.151325,1.169945,1.18706,1.202846,1.217455,1.231014,1.243633,1.255407
"2018-06-18",-0.628911,-0.661887,-0.691456,-0.647923,-0.525591,-0.368723,-0.202618,-0.041027,0.109208,0.245273,0.366622,0.473904,0.568341,0.651359,0.724393,0.788781,0.845726,0.896278,0.941339,0.981681,1.017955,1.050711,1.080416,1.107461,1.132178,1.15485,1.175716,1.194982,1.212823,1.229391,1.244816,1.259214
"2018-06-25",-0.650115,-0.685612,-0.720261,-0.686241,-0.571813,-0.421014,-0.259299,-0.100713,0.047586,0.182507,0.303272,0.410356,0.504847,0.588077,0.661416,0.726157,0.783473,0.834394,0.879814,0.920496,0.957088,0.990141,1.02012,1.047418,1.07237,1.095258,1.116323,1.135774,1.153786,1.170513,1.186087,1.200623
"2018-07-02",-0.627554,-0.671966,-0.719157,-0.696651,-0.585043,-0.434603,-0.273614,-0.117156,0.027465,0.157398,0.272232,0.372806,0.460523,0.536955,0.603643,0.662,0.713268,0.758515,0.798646,0.83442,0.866472,0.895331,0.921438,0.945161,0.966809,0.986641,1.004875,1.021698,1.037268,1.051721,1.065172,1.077724
"2018-07-09",-0.61535,-0.65157,-0.687577,-0.65661,-0.546293,-0.400774,-0.245288,-0.093554,0.047589,0.175311,0.289035,0.389374,0.4775,0.554791,0.622633,0.682315,0.734992,0.78167,0.823212,0.860351,0.893705,0.923794,0.951056,0.975859,0.998516,1.019287,1.038397,1.056036,1.072367,1.08753,1.101645,1.114818
"2018-07-16",-0.623622,-0.656091,-0.686565,-0.650206,-0.539083,-0.395079,-0.242128,-0.093232,0.045147,0.170353,0.281872,0.380319,0.466845,0.542789,0.609499,0.668228,0.7201,0.766092,0.807047,0.843678,0.87659,0.90629,0.933208,0.957704,0.980083,1.000605,1.019487,1.036917,1.053056,1.068041,1.081992,1.095011
"2018-07-23",-0.633387,-0.659933,-0.680789,-0.63181,-0.51374,-0.366033,-0.211186,-0.061364,0.077441,0.20284,0.314457,0.412976,0.49958,0.575619,0.642441,0.701296,0.753302,0.799435,0.84053,0.8773,0.910345,0.940174,0.967214,0.991826,1.014314,1.034937,1.053915,1.071434,1.087656,1.10272,1.116744,1.129832
"2018-07-30",-0.637142,-0.658425,-0.669809,-0.605725,-0.476888,-0.321815,-0.162169,-0.009429,0.130957,0.257009,0.368655,0.466801,0.552783,0.628062,0.694058,0.75207,0.803247,0.848581,0.888921,0.924982,0.957367,0.986584,1.013057,1.037143,1.059146,1.07932,1.097881,1.115014,1.130877,1.145606,1.159317,1.172114
